counter,parent,child
18,0b56777aba207ee401d32d7939734296,42286d457454808c44127f09757e64a9
18,472dd02d4e9041a87e89ff7aa5b35f6d,55f8e51cadb3e9f292372281d6f08ff7
18,472dd02d4e9041a87e89ff7aa5b35f6d,0b56777aba207ee401d32d7939734296
18,472dd02d4e9041a87e89ff7aa5b35f6d,42286d457454808c44127f09757e64a9
18,4e7043fcfdec92a1c173a5144336be2d,f88c5d972b9e9beca80a17a97799f804
18,4e7043fcfdec92a1c173a5144336be2d,c7127b333d70930f08d47f8d20d8f2bf
18,4e7043fcfdec92a1c173a5144336be2d,0df4f7c17f345de6cb08af8aba5eed14
18,4e7043fcfdec92a1c173a5144336be2d,d095f9fbd005b6f9d8ab184b5c79b98b
18,4e7043fcfdec92a1c173a5144336be2d,62c7dc8e3c64848da5dc44045093eb5d
18,f88c5d972b9e9beca80a17a97799f804,c7127b333d70930f08d47f8d20d8f2bf
18,f88c5d972b9e9beca80a17a97799f804,4e7043fcfdec92a1c173a5144336be2d
18,f88c5d972b9e9beca80a17a97799f804,0df4f7c17f345de6cb08af8aba5eed14
18,f88c5d972b9e9beca80a17a97799f804,62c7dc8e3c64848da5dc44045093eb5d
18,f88c5d972b9e9beca80a17a97799f804,d095f9fbd005b6f9d8ab184b5c79b98b
18,a6703f017507a68f904f7bd5f528fd4e,ac28a618621459d8146439b783cc0ff7
18,a6703f017507a68f904f7bd5f528fd4e,c769d896aa5f4b6227b2dfaa1346bb0e
18,a6703f017507a68f904f7bd5f528fd4e,0d7848fb59a1b301bf1c631a7be27ee4
18,a6703f017507a68f904f7bd5f528fd4e,ee2f6ef9e0d2d46cfb4be09d7741426d
18,a6703f017507a68f904f7bd5f528fd4e,9234f349787a2db9cabfa52fd79980f2
18,0d7848fb59a1b301bf1c631a7be27ee4,ac28a618621459d8146439b783cc0ff7
18,0d7848fb59a1b301bf1c631a7be27ee4,c769d896aa5f4b6227b2dfaa1346bb0e
18,0d7848fb59a1b301bf1c631a7be27ee4,a6703f017507a68f904f7bd5f528fd4e
18,0d7848fb59a1b301bf1c631a7be27ee4,ee2f6ef9e0d2d46cfb4be09d7741426d
18,0d7848fb59a1b301bf1c631a7be27ee4,9234f349787a2db9cabfa52fd79980f2
18,ee2f6ef9e0d2d46cfb4be09d7741426d,ac28a618621459d8146439b783cc0ff7
18,ee2f6ef9e0d2d46cfb4be09d7741426d,c769d896aa5f4b6227b2dfaa1346bb0e
18,ee2f6ef9e0d2d46cfb4be09d7741426d,a6703f017507a68f904f7bd5f528fd4e
18,ee2f6ef9e0d2d46cfb4be09d7741426d,ee2f6ef9e0d2d46cfb4be09d7741426d
18,ee2f6ef9e0d2d46cfb4be09d7741426d,9234f349787a2db9cabfa52fd79980f2
18,9b5fdcb2b2509f6fe70f5dd8eebdf332,53b62e3dedd947e26e26ef656359854f
18,9b5fdcb2b2509f6fe70f5dd8eebdf332,18b67a37dac7b1ae8ab3baac17e17371
18,9b5fdcb2b2509f6fe70f5dd8eebdf332,d96c883b72f3e6084c94d309f02d7663
18,18b67a37dac7b1ae8ab3baac17e17371,53b62e3dedd947e26e26ef656359854f
18,18b67a37dac7b1ae8ab3baac17e17371,9b5fdcb2b2509f6fe70f5dd8eebdf332
18,18b67a37dac7b1ae8ab3baac17e17371,d96c883b72f3e6084c94d309f02d7663
18,d96c883b72f3e6084c94d309f02d7663,53b62e3dedd947e26e26ef656359854f
18,d96c883b72f3e6084c94d309f02d7663,9b5fdcb2b2509f6fe70f5dd8eebdf332
18,d96c883b72f3e6084c94d309f02d7663,18b67a37dac7b1ae8ab3baac17e17371
18,c3e61e4c1bda3f7992b82d5553d1bf28,6ef3b6f766fd5ec1cf9a3843e108cbdc
18,c3e61e4c1bda3f7992b82d5553d1bf28,c6b1729519152f138974bd7eb7c40d0d
18,d095f9fbd005b6f9d8ab184b5c79b98b,62c7dc8e3c64848da5dc44045093eb5d
18,d095f9fbd005b6f9d8ab184b5c79b98b,f88c5d972b9e9beca80a17a97799f804
18,d095f9fbd005b6f9d8ab184b5c79b98b,0df4f7c17f345de6cb08af8aba5eed14
18,d095f9fbd005b6f9d8ab184b5c79b98b,4e7043fcfdec92a1c173a5144336be2d
18,d095f9fbd005b6f9d8ab184b5c79b98b,c7127b333d70930f08d47f8d20d8f2bf
18,0df4f7c17f345de6cb08af8aba5eed14,62c7dc8e3c64848da5dc44045093eb5d
18,0df4f7c17f345de6cb08af8aba5eed14,f88c5d972b9e9beca80a17a97799f804
18,0df4f7c17f345de6cb08af8aba5eed14,d095f9fbd005b6f9d8ab184b5c79b98b
18,0df4f7c17f345de6cb08af8aba5eed14,4e7043fcfdec92a1c173a5144336be2d
18,0df4f7c17f345de6cb08af8aba5eed14,c7127b333d70930f08d47f8d20d8f2bf
18,c6b1729519152f138974bd7eb7c40d0d,c3e61e4c1bda3f7992b82d5553d1bf28
18,c6b1729519152f138974bd7eb7c40d0d,6ef3b6f766fd5ec1cf9a3843e108cbdc
18,08c408bf16d6b80083684e08f5a12dc9,ee2842f7bf31e50fdb71c28f2d459930
18,08c408bf16d6b80083684e08f5a12dc9,24e125f07579f58f6ad544f52f0f08a5
18,60edc0628ca92523e203a310e8f2a139,ad6d1f6839311ae066b71cb2cc3807b5
18,60edc0628ca92523e203a310e8f2a139,b6d5ab56b64b8d89d09a8e61b5f71f8e
18,46ae48beccca8b8028341f8356c3e6d1,3b278ad8a5240eac4f2dbb7ace6aaf80
18,46ae48beccca8b8028341f8356c3e6d1,e8d44be00eb3f5e354aee4f3178a7e8a
18,3b278ad8a5240eac4f2dbb7ace6aaf80,46ae48beccca8b8028341f8356c3e6d1
18,3b278ad8a5240eac4f2dbb7ace6aaf80,e8d44be00eb3f5e354aee4f3178a7e8a
18,e8d44be00eb3f5e354aee4f3178a7e8a,46ae48beccca8b8028341f8356c3e6d1
18,e8d44be00eb3f5e354aee4f3178a7e8a,3b278ad8a5240eac4f2dbb7ace6aaf80
18,24e125f07579f58f6ad544f52f0f08a5,ee2842f7bf31e50fdb71c28f2d459930
18,24e125f07579f58f6ad544f52f0f08a5,08c408bf16d6b80083684e08f5a12dc9
18,0a7e5d5929d79af97d25c39404f59ff8,b109e23251855c18a74f333669b69181
18,0a7e5d5929d79af97d25c39404f59ff8,f57ff995c74a0f596d07d21b3940aede
18,b109e23251855c18a74f333669b69181,f57ff995c74a0f596d07d21b3940aede
18,b109e23251855c18a74f333669b69181,0a7e5d5929d79af97d25c39404f59ff8
18,f57ff995c74a0f596d07d21b3940aede,b109e23251855c18a74f333669b69181
18,f57ff995c74a0f596d07d21b3940aede,0a7e5d5929d79af97d25c39404f59ff8
18,42ede4351c176a189d889cfcec7c3fa6,456bb649a3edada1f873115c7b6dd7a1
18,42ede4351c176a189d889cfcec7c3fa6,46de9f880444c633d42b56a484560810
18,456bb649a3edada1f873115c7b6dd7a1,42ede4351c176a189d889cfcec7c3fa6
18,456bb649a3edada1f873115c7b6dd7a1,46de9f880444c633d42b56a484560810
18,46de9f880444c633d42b56a484560810,42ede4351c176a189d889cfcec7c3fa6
18,46de9f880444c633d42b56a484560810,456bb649a3edada1f873115c7b6dd7a1
19,414fd8002bba51ffdf2dd2f4dada6da3,317e674402b59f073168c8bcd0a1c2f6
19,414fd8002bba51ffdf2dd2f4dada6da3,801f7979005a1fd3e7aa9daefeff9836
19,414fd8002bba51ffdf2dd2f4dada6da3,bcf2670e7951ee43f138dd3a7a30ba76
19,88b06673a3144e8d71edda39b32d08ba,e91b0486b3d2ce38aca63711093195e1
19,88b06673a3144e8d71edda39b32d08ba,3b341448d718db8efedb8bd85ab57e9a
19,88b06673a3144e8d71edda39b32d08ba,8e434e2234b19ef05aca87b3a885257d
19,ea96cd4c5b570c850f93500a298e5455,d48d43ce9e0f2ca8926f0e02fd5e15b0
19,ea96cd4c5b570c850f93500a298e5455,5beb5879bff0c6d6261c2ccb82a1000b
19,ea96cd4c5b570c850f93500a298e5455,3ddef05c1adc72db8eed61b011fd5c28
19,ea96cd4c5b570c850f93500a298e5455,e27ba8aabc97e5a618723da40f9e6049
19,58ebd31c71b7cf3de8151c2380616ea0,3ddef05c1adc72db8eed61b011fd5c28
19,58ebd31c71b7cf3de8151c2380616ea0,e27ba8aabc97e5a618723da40f9e6049
19,5f825036c87f27b855ac0575b4d031d9,dee54f051738f3e5906008ea4eb6d851
19,5f825036c87f27b855ac0575b4d031d9,a27501ded339d75760abd5b6dbf440ad
19,5b49bbbfb2c11c3b1d7752c9a5531787,006be2dece050eeac12e43849ea25d95
19,5b49bbbfb2c11c3b1d7752c9a5531787,434aec2ffd2a524ede533b8f9d766cdc
19,3ddef05c1adc72db8eed61b011fd5c28,d48d43ce9e0f2ca8926f0e02fd5e15b0
19,3ddef05c1adc72db8eed61b011fd5c28,5beb5879bff0c6d6261c2ccb82a1000b
19,62ca9af4743dbaeef6f4de7bf680febe,22fa80b301b0d2b51f8abf1ca6390055
19,62ca9af4743dbaeef6f4de7bf680febe,02a29fd6fc79ef2f490ad8258cc63032
19,62ca9af4743dbaeef6f4de7bf680febe,98a2e889db64206e20f47d2774a64220
19,937484a00031b7246ddcbd8a0e1ad860,5beb5879bff0c6d6261c2ccb82a1000b
19,937484a00031b7246ddcbd8a0e1ad860,d48d43ce9e0f2ca8926f0e02fd5e15b0
19,98a2e889db64206e20f47d2774a64220,22fa80b301b0d2b51f8abf1ca6390055
19,98a2e889db64206e20f47d2774a64220,02a29fd6fc79ef2f490ad8258cc63032
19,c4edc397165a948d6ac2d44efc798599,d48d43ce9e0f2ca8926f0e02fd5e15b0
19,c4edc397165a948d6ac2d44efc798599,3410bf1e2dfb51ede6833a8345c8eba7
19,c1431051efc27fa5301c35f370e5bd6a,dee54f051738f3e5906008ea4eb6d851
19,c1431051efc27fa5301c35f370e5bd6a,8fc02b9ae601edae8c1a55e03e43bd6e
19,8208c000d93fc9485a9329bc651c7480,dee54f051738f3e5906008ea4eb6d851
19,8208c000d93fc9485a9329bc651c7480,8fc02b9ae601edae8c1a55e03e43bd6e
19,3410bf1e2dfb51ede6833a8345c8eba7,d48d43ce9e0f2ca8926f0e02fd5e15b0
19,3410bf1e2dfb51ede6833a8345c8eba7,c4edc397165a948d6ac2d44efc798599
19,3aa8f1dc646417d175170e4590068f32,4c8154c35a3ed8cbb97f3c2d128c5a9c
19,3aa8f1dc646417d175170e4590068f32,59635075a960f1ace08ac0c5534ad341
19,bcf2670e7951ee43f138dd3a7a30ba76,317e674402b59f073168c8bcd0a1c2f6
19,bcf2670e7951ee43f138dd3a7a30ba76,801f7979005a1fd3e7aa9daefeff9836
19,4c8154c35a3ed8cbb97f3c2d128c5a9c,6b7ea94d630b272788f444d9b09016d3
19,4c8154c35a3ed8cbb97f3c2d128c5a9c,4006c2670b7445af9cd4219099917ac1
19,49b5d69b65f81fcb2f941f40b5c05801,4c8154c35a3ed8cbb97f3c2d128c5a9c
19,49b5d69b65f81fcb2f941f40b5c05801,4006c2670b7445af9cd4219099917ac1
19,22aaac28d08f75a7992b6ede765cbf99,08c9286281f87bd500d28dbf27bbc603
19,22aaac28d08f75a7992b6ede765cbf99,faa06ea435b49732bd098c829cfbfd97
19,452e6a75d18c60be793b6bbfad87484f,7ce27c7d82d0a888d24416f6090033bb
19,452e6a75d18c60be793b6bbfad87484f,89dc922d83788720f1826e113c194fc9
19,5d8358fb402ebc7765bad7ce94139072,36295f44ac10ed1836d47045f40ad68c
19,5d8358fb402ebc7765bad7ce94139072,7fc393b623c6e87d6d01f442b03aa424
19,c41ab46f8127ef4d6f7ae9bb01c6cc02,b5ffb5d0b661862b05860c356133745b
19,c41ab46f8127ef4d6f7ae9bb01c6cc02,d5c0dcc059d05bd23c90c0d12c4ee3c0
19,e013a6789dbd385b941d7acf8a536092,300ca0886157e10a48c1fa0693d386d8
19,e013a6789dbd385b941d7acf8a536092,a3bc5116a10f639e92d72961535d4060
19,a8e6b1e029aaf53f0fcf6939e99c54b0,713c0c0ed36657d7af9acc683f23ad5d
19,a8e6b1e029aaf53f0fcf6939e99c54b0,1197053ccd5a61442c3590af1e64699f
20,992fb65b6467e0a245b46ffe24e6c320,dcfa38c24d1f5711f360c866a760c40b
20,992fb65b6467e0a245b46ffe24e6c320,ac5cb471b64a973696b313612730ac3b
20,872267afda52577d6072cbfefdec292a,948e38b283ebb1359d59ff5e7c01f3ff
20,872267afda52577d6072cbfefdec292a,06f077b5874253b5a0d7fc2cdc931280
21,b5faf2014c7125ae94347bf79bc3364d,919087aa3707f103069abfb529912a27
21,b5faf2014c7125ae94347bf79bc3364d,4e1974640c4d3b8a2880630af3be1e5a
21,b5faf2014c7125ae94347bf79bc3364d,5b9675a65287e6e6ca0c2bfd0d8e4ee1
21,b5faf2014c7125ae94347bf79bc3364d,3e9d26314a4d6386a708a9faf1b78f54
21,4e1974640c4d3b8a2880630af3be1e5a,5b9675a65287e6e6ca0c2bfd0d8e4ee1
21,4e1974640c4d3b8a2880630af3be1e5a,919087aa3707f103069abfb529912a27
21,4e1974640c4d3b8a2880630af3be1e5a,b5faf2014c7125ae94347bf79bc3364d
21,4e1974640c4d3b8a2880630af3be1e5a,3e9d26314a4d6386a708a9faf1b78f54
21,5b9675a65287e6e6ca0c2bfd0d8e4ee1,4e1974640c4d3b8a2880630af3be1e5a
21,5b9675a65287e6e6ca0c2bfd0d8e4ee1,919087aa3707f103069abfb529912a27
21,5b9675a65287e6e6ca0c2bfd0d8e4ee1,b5faf2014c7125ae94347bf79bc3364d
21,5b9675a65287e6e6ca0c2bfd0d8e4ee1,3e9d26314a4d6386a708a9faf1b78f54
21,3e9d26314a4d6386a708a9faf1b78f54,919087aa3707f103069abfb529912a27
21,3e9d26314a4d6386a708a9faf1b78f54,b5faf2014c7125ae94347bf79bc3364d
21,3e9d26314a4d6386a708a9faf1b78f54,4e1974640c4d3b8a2880630af3be1e5a
21,3e9d26314a4d6386a708a9faf1b78f54,5b9675a65287e6e6ca0c2bfd0d8e4ee1
21,4722a525787e088b8ea95a29852350a9,f7d5b88c8377f8b5cb31249f7ed578d4
21,4722a525787e088b8ea95a29852350a9,eb14b53c4721870bace97f13ba348c17
21,4722a525787e088b8ea95a29852350a9,917d7d797bacde9da6235833f9a3c662
21,4722a525787e088b8ea95a29852350a9,5aec183167375f30efb0cbed23c80131
21,4722a525787e088b8ea95a29852350a9,3851c6153ba859225f4f08e3f527fb23
21,4722a525787e088b8ea95a29852350a9,4feb5775decf35aa920e5a32866e7c25
21,4722a525787e088b8ea95a29852350a9,c427924bc869b39437de1d87858dd2d9
21,7cb5a02adb1e2d1d5f114ef7dcecf392,af66abe79f282ff18a43854adb588ad2
21,7cb5a02adb1e2d1d5f114ef7dcecf392,48256d7a9719b7301093c643061ad9bc
21,7cb5a02adb1e2d1d5f114ef7dcecf392,29d9ebf1e17e764bb089d2c7d7edfa3c
21,ae0d9dcaaa0dd5e64a76a8ce05a80730,6e7704ff5ec3820c6780f5a54d07c42e
21,ae0d9dcaaa0dd5e64a76a8ce05a80730,4c83b7d8d9a4856e7a7789ef19bd1bbc
21,b6eb8d0d3ac47cfa0d9ba538f3f6636d,b766b58fec9f78929348db56e8cc0f3e
21,b6eb8d0d3ac47cfa0d9ba538f3f6636d,2e021815c12013e9b90a883a2ca35bcc
21,85da3eea01edc5ad01242a7029b9a7ad,b7657520b157876c49ef11af1916466d
21,85da3eea01edc5ad01242a7029b9a7ad,ca73ec084a12c30bca60ee67c6ca5cc9
21,85da3eea01edc5ad01242a7029b9a7ad,a348a3923cacdf8e499860d3dbdc2797
21,aa36f23856762b463b8387ef6ecb19cb,9b8587a584f45dbcb71a00d94ded913f
21,aa36f23856762b463b8387ef6ecb19cb,570b42bcdb812f4c4f324ec56d61d7f9
21,aa36f23856762b463b8387ef6ecb19cb,f8518c1453b86cfc65677be93f30f6ed
21,aa36f23856762b463b8387ef6ecb19cb,9f0771453a7becb154d46da6cd25911a
21,aa36f23856762b463b8387ef6ecb19cb,042e5521888e71e57953d189453a760e
21,a69976a13268d0dc0a4313f9fb28c01d,7e59c3a3739b60c59ba3782c1edebaa4
21,a69976a13268d0dc0a4313f9fb28c01d,d90ca42a249efbb6bcc0c6c629c8a365
21,9f0771453a7becb154d46da6cd25911a,9b8587a584f45dbcb71a00d94ded913f
21,9f0771453a7becb154d46da6cd25911a,570b42bcdb812f4c4f324ec56d61d7f9
21,9f0771453a7becb154d46da6cd25911a,f8518c1453b86cfc65677be93f30f6ed
21,9f0771453a7becb154d46da6cd25911a,aa36f23856762b463b8387ef6ecb19cb
21,9f0771453a7becb154d46da6cd25911a,042e5521888e71e57953d189453a760e
21,042e5521888e71e57953d189453a760e,9b8587a584f45dbcb71a00d94ded913f
21,042e5521888e71e57953d189453a760e,570b42bcdb812f4c4f324ec56d61d7f9
21,042e5521888e71e57953d189453a760e,f8518c1453b86cfc65677be93f30f6ed
21,042e5521888e71e57953d189453a760e,aa36f23856762b463b8387ef6ecb19cb
21,042e5521888e71e57953d189453a760e,9f0771453a7becb154d46da6cd25911a
21,4feb5775decf35aa920e5a32866e7c25,f7d5b88c8377f8b5cb31249f7ed578d4
21,4feb5775decf35aa920e5a32866e7c25,eb14b53c4721870bace97f13ba348c17
21,4feb5775decf35aa920e5a32866e7c25,917d7d797bacde9da6235833f9a3c662
21,4feb5775decf35aa920e5a32866e7c25,5aec183167375f30efb0cbed23c80131
21,4feb5775decf35aa920e5a32866e7c25,3851c6153ba859225f4f08e3f527fb23
21,4feb5775decf35aa920e5a32866e7c25,c427924bc869b39437de1d87858dd2d9
21,4feb5775decf35aa920e5a32866e7c25,4722a525787e088b8ea95a29852350a9
21,29d9ebf1e17e764bb089d2c7d7edfa3c,af66abe79f282ff18a43854adb588ad2
21,29d9ebf1e17e764bb089d2c7d7edfa3c,48256d7a9719b7301093c643061ad9bc
21,29d9ebf1e17e764bb089d2c7d7edfa3c,7cb5a02adb1e2d1d5f114ef7dcecf392
21,c427924bc869b39437de1d87858dd2d9,f7d5b88c8377f8b5cb31249f7ed578d4
21,c427924bc869b39437de1d87858dd2d9,eb14b53c4721870bace97f13ba348c17
21,c427924bc869b39437de1d87858dd2d9,917d7d797bacde9da6235833f9a3c662
21,c427924bc869b39437de1d87858dd2d9,5aec183167375f30efb0cbed23c80131
21,c427924bc869b39437de1d87858dd2d9,3851c6153ba859225f4f08e3f527fb23
21,c427924bc869b39437de1d87858dd2d9,4feb5775decf35aa920e5a32866e7c25
21,c427924bc869b39437de1d87858dd2d9,4722a525787e088b8ea95a29852350a9
21,9b8587a584f45dbcb71a00d94ded913f,aa36f23856762b463b8387ef6ecb19cb
21,9b8587a584f45dbcb71a00d94ded913f,9f0771453a7becb154d46da6cd25911a
21,9b8587a584f45dbcb71a00d94ded913f,f8518c1453b86cfc65677be93f30f6ed
21,9b8587a584f45dbcb71a00d94ded913f,042e5521888e71e57953d189453a760e
21,9b8587a584f45dbcb71a00d94ded913f,570b42bcdb812f4c4f324ec56d61d7f9
21,67db31d0074205fb9669233548fa6e26,70
21,67db31d0074205fb9669233548fa6e26,132
21,a348a3923cacdf8e499860d3dbdc2797,b7657520b157876c49ef11af1916466d
21,a348a3923cacdf8e499860d3dbdc2797,ca73ec084a12c30bca60ee67c6ca5cc9
21,a348a3923cacdf8e499860d3dbdc2797,85da3eea01edc5ad01242a7029b9a7ad
21,af66abe79f282ff18a43854adb588ad2,48256d7a9719b7301093c643061ad9bc
21,af66abe79f282ff18a43854adb588ad2,7cb5a02adb1e2d1d5f114ef7dcecf392
21,af66abe79f282ff18a43854adb588ad2,29d9ebf1e17e764bb089d2c7d7edfa3c
21,b7657520b157876c49ef11af1916466d,ca73ec084a12c30bca60ee67c6ca5cc9
21,b7657520b157876c49ef11af1916466d,a348a3923cacdf8e499860d3dbdc2797
21,b7657520b157876c49ef11af1916466d,85da3eea01edc5ad01242a7029b9a7ad
21,36c45d07014480843104b03f735cfa04,d570bf17bb6f683cc628d9a7b36d49cd
21,36c45d07014480843104b03f735cfa04,911deba084b4d8786da1443535e3c182
21,f7d5b88c8377f8b5cb31249f7ed578d4,5aec183167375f30efb0cbed23c80131
21,f7d5b88c8377f8b5cb31249f7ed578d4,3851c6153ba859225f4f08e3f527fb23
21,f7d5b88c8377f8b5cb31249f7ed578d4,eb14b53c4721870bace97f13ba348c17
21,f7d5b88c8377f8b5cb31249f7ed578d4,917d7d797bacde9da6235833f9a3c662
21,f7d5b88c8377f8b5cb31249f7ed578d4,4feb5775decf35aa920e5a32866e7c25
21,f7d5b88c8377f8b5cb31249f7ed578d4,c427924bc869b39437de1d87858dd2d9
21,f7d5b88c8377f8b5cb31249f7ed578d4,4722a525787e088b8ea95a29852350a9
21,4af40508f832a8877c7aa03fa068b09f,2e021815c12013e9b90a883a2ca35bcc
21,4af40508f832a8877c7aa03fa068b09f,23008d48bc5219e13b642429fc2ab238
21,4af40508f832a8877c7aa03fa068b09f,b6eb8d0d3ac47cfa0d9ba538f3f6636d
21,4af40508f832a8877c7aa03fa068b09f,b766b58fec9f78929348db56e8cc0f3e
21,7e59c3a3739b60c59ba3782c1edebaa4,a69976a13268d0dc0a4313f9fb28c01d
21,7e59c3a3739b60c59ba3782c1edebaa4,d90ca42a249efbb6bcc0c6c629c8a365
21,ca73ec084a12c30bca60ee67c6ca5cc9,b7657520b157876c49ef11af1916466d
21,ca73ec084a12c30bca60ee67c6ca5cc9,a348a3923cacdf8e499860d3dbdc2797
21,ca73ec084a12c30bca60ee67c6ca5cc9,85da3eea01edc5ad01242a7029b9a7ad
21,911deba084b4d8786da1443535e3c182,d570bf17bb6f683cc628d9a7b36d49cd
21,911deba084b4d8786da1443535e3c182,36c45d07014480843104b03f735cfa04
21,d90ca42a249efbb6bcc0c6c629c8a365,a69976a13268d0dc0a4313f9fb28c01d
21,d90ca42a249efbb6bcc0c6c629c8a365,7e59c3a3739b60c59ba3782c1edebaa4
21,48256d7a9719b7301093c643061ad9bc,37af66abe79f282ff18a43854adb588ad2
21,48256d7a9719b7301093c643061ad9bc,7cb5a02adb1e2d1d5f114ef7dcecf392
21,48256d7a9719b7301093c643061ad9bc,29d9ebf1e17e764bb089d2c7d7edfa3c
21,b766b58fec9f78929348db56e8cc0f3e,2e021815c12013e9b90a883a2ca35bcc
21,b766b58fec9f78929348db56e8cc0f3e,23008d48bc5219e13b642429fc2ab238
21,b766b58fec9f78929348db56e8cc0f3e,4af40508f832a8877c7aa03fa068b09f
21,b766b58fec9f78929348db56e8cc0f3e,b6eb8d0d3ac47cfa0d9ba538f3f6636d
21,2e021815c12013e9b90a883a2ca35bcc,23008d48bc5219e13b642429fc2ab238
21,2e021815c12013e9b90a883a2ca35bcc,b766b58fec9f78929348db56e8cc0f3e
21,2e021815c12013e9b90a883a2ca35bcc,4af40508f832a8877c7aa03fa068b09f
21,2e021815c12013e9b90a883a2ca35bcc,b6eb8d0d3ac47cfa0d9ba538f3f6636d
21,23008d48bc5219e13b642429fc2ab238,2e021815c12013e9b90a883a2ca35bcc
21,23008d48bc5219e13b642429fc2ab238,b766b58fec9f78929348db56e8cc0f3e
21,23008d48bc5219e13b642429fc2ab238,4af40508f832a8877c7aa03fa068b09f
21,23008d48bc5219e13b642429fc2ab238,b6eb8d0d3ac47cfa0d9ba538f3f6636d
21,23008d48bc5219e13b642429fc2ab238,3d9390d9288a33b7285b9916dec0b956
21,570b42bcdb812f4c4f324ec56d61d7f9,aa36f23856762b463b8387ef6ecb19cb
21,570b42bcdb812f4c4f324ec56d61d7f9,9b8587a584f45dbcb71a00d94ded913f
21,570b42bcdb812f4c4f324ec56d61d7f9,9f0771453a7becb154d46da6cd25911a
21,570b42bcdb812f4c4f324ec56d61d7f9,f8518c1453b86cfc65677be93f30f6ed
21,570b42bcdb812f4c4f324ec56d61d7f9,042e5521888e71e57953d189453a760e
21,4c83b7d8d9a4856e7a7789ef19bd1bbc,6e7704ff5ec3820c6780f5a54d07c42e
21,4c83b7d8d9a4856e7a7789ef19bd1bbc,ae0d9dcaaa0dd5e64a76a8ce05a80730
21,6e7704ff5ec3820c6780f5a54d07c42e,4c83b7d8d9a4856e7a7789ef19bd1bbc
21,6e7704ff5ec3820c6780f5a54d07c42e,ae0d9dcaaa0dd5e64a76a8ce05a80730
21,d570bf17bb6f683cc628d9a7b36d49cd,36c45d07014480843104b03f735cfa04
21,d570bf17bb6f683cc628d9a7b36d49cd,911deba084b4d8786da1443535e3c182
21,f8518c1453b86cfc65677be93f30f6ed,9b8587a584f45dbcb71a00d94ded913f
21,f8518c1453b86cfc65677be93f30f6ed,aa36f23856762b463b8387ef6ecb19cb
21,f8518c1453b86cfc65677be93f30f6ed,9f0771453a7becb154d46da6cd25911a
21,f8518c1453b86cfc65677be93f30f6ed,570b42bcdb812f4c4f324ec56d61d7f9
21,f8518c1453b86cfc65677be93f30f6ed,042e5521888e71e57953d189453a760e
26,ac0f3de7982830b47e3055786e0f6529,4c633e1c19ab498f295d4a0367acacaf
26,ac0f3de7982830b47e3055786e0f6529,b28505f72e88942bc3b6e3c190d8698a
26,ac0f3de7982830b47e3055786e0f6529,93ce101d9235117a7d62679bcc87e75b
26,ac0f3de7982830b47e3055786e0f6529,dba48622367b483c52d48e4ae4089b6f
26,ac0f3de7982830b47e3055786e0f6529,031985a08a4081d1954a6dfdb2ac4014
26,b28505f72e88942bc3b6e3c190d8698a,ac0f3de7982830b47e3055786e0f6529
26,b28505f72e88942bc3b6e3c190d8698a,dba48622367b483c52d48e4ae4089b6f
26,b28505f72e88942bc3b6e3c190d8698a,93ce101d9235117a7d62679bcc87e75b
26,8b7c9600a7c8706847b99d4d905573b1,521e392eb73bc5a4f32b67464d5a3cad
26,8b7c9600a7c8706847b99d4d905573b1,5532a9c463b59636f92b88d0e403d508
26,e80f5dad98c9ae2a4b4a14fbe58fb39a,ac7115378dd606dddf71284730e9ff2c
26,e80f5dad98c9ae2a4b4a14fbe58fb39a,84f180209a1eed1353e52888f75df978
26,5cc5114334872dce6298f9e109558ea0,038c1b9cf7d8a52faf35572ab6d4cbaa
26,5cc5114334872dce6298f9e109558ea0,ad8272a8d504cab5af22064fba8e82bf
26,187938918af7af2051f9fcfd735084c5,ac7115378dd606dddf71284730e9ff2c
26,187938918af7af2051f9fcfd735084c5,58cc7e94637bea2750c89ad11ab66205
26,3c34970c7f093beec1f7d07af4e99e68,c70b978e2d6e3c05ef096035fcc49134
26,3c34970c7f093beec1f7d07af4e99e68,6b7d2e4e831fa2dee74e5f0327573c14
26,3c34970c7f093beec1f7d07af4e99e68,085c60397bfaa378517bae699d0be96f
26,3c34970c7f093beec1f7d07af4e99e68,a241cc935b923b05d5358db3c3e417ce
26,5f0315747137fd5533c97c9ec786526b,3c34970c7f093beec1f7d07af4e99e68
26,5f0315747137fd5533c97c9ec786526b,0c46028a5a8095ac66506ba04f64450b
26,47a3e99efcc21760de6df998f220e59c,ca430fa06a1becdca65850dfd65c5976
26,47a3e99efcc21760de6df998f220e59c,94b0430b86cc6065df6a15f1f2da38d4
26,0e329fc3ac8f9c624fa5b954517e9f37,3e159131021b31cf137390174b296058
26,0e329fc3ac8f9c624fa5b954517e9f37,ca430fa06a1becdca65850dfd65c5976
26,431366f4be181c3e825db11abce9ac5c,8ca29da207cf607f25fd0d0f97a14b88
26,431366f4be181c3e825db11abce9ac5c,3c77abc9d1f0c9891d5ff1858765aa4a
26,31ef77f8e1c49cc26bfad6cd7c109dc0,8ca29da207cf607f25fd0d0f97a14b88
26,31ef77f8e1c49cc26bfad6cd7c109dc0,3c77abc9d1f0c9891d5ff1858765aa4a
26,d4be16cfd5829323596bef0bdeb97eb7,ed2844e747815e912d81bb2e9735b42a
26,d4be16cfd5829323596bef0bdeb97eb7,c4afac216dc2e6c23a4a28fe453aafc7
